"Id_Encuesta","Id_Encuestado","LOCALIDAD","P1.1 Rango de edad","ESTRATO","P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO)","P2","P6","P7","P106","P102","PERCEPCION","P109","P111","P112","P117_1","P117_2","P117_3","P121","P122","P123","P447_1","P447_2","P447_3","P447_4","P447_5","P447_6","P128","P203","P204_A","P204_B","P204_C","P204_D","P204_E","P204_F","P204_G","P204_H","P204_I","P204_J","P204_K","P204_L","P204_M","P204_N","P204_O","P204_P","P204_Q","P204_R","P238_1","P238_2","P238_3","P214_1","P214_2","P214_3","P214_4","P214_5","P214_6","P214_7","P214_8","P214_9","P214_10","P214_11","P214_12","P214_13","P214_14","P214_15","P214_16","P214_17","P214_18","P206_1","P206_2","P206_3","P206_4","P206_5","P206_6","P206_7","P206_8","P206_9","P206_10","P206_11","P206_12","P206_13","P206_14","P206_15","P206_16","P206_17","P206_18","P209_1","P209_2","P209_3","P209_4","P209_5","P209_6","P209_7","P209_8","P209_9","P209_10","P209_11","P209_12","P209_13","P209_14","P209_15","P209_16","P209_17","P209_18","P204_1_1_A","P204_1_1_B","P204_1_1_C","P204_1_1_D","P204_1_1_E","P204_1_1_F","P204_1_1_G","P207","P208","P208_A","P208_B","P208_C...116","P208_C...117","P208_E","P208_F","P208_O","P208_OTRO","P230","P233","P234","P234_A","P234_B","P234_C","P234_D","P234_E","P234_F","P234_G","P234_H","P234_I","P234_K","P234_L","P234_M","P234_N","P234_O","P234_P","P234_Q","P234_R","P234_S","P234_T","P234_U","P234_V","P304","P305","P308","P310_1","P310_2","P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)","P450_A","P450_B","P450_C","P450_D","P450_E","P405","P407","P407_A","P407_B","P407_C","P407_1","P412_A","P412_B","P412_C","P412_D","P412_E","P412_F","P417","P418","P421","P444.","CLAVE","FEX"
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3242,NA,"De 18 a 25 años",NA,20,"Hijo(a) o Hijastro(a)","Empleado","Masculino","Sigue Igual","Seguro","1","Puentes peatonales","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Intrafamiliar","Extorsión","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malo","No",NA,"Acabar con la corrupción en
la policía","Aumentar las penas","2. Malo","2. Malo","2. Malo","4. Bueno","2. Malo","3. Regular","Si sabe",NA,"Si","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3243,NA,"De 18 a 25 años",NA,22,"Otro","Empleado","Femenino","Ha Aumentado","Seguro","1","Parques","Inseguro","5. Factores conflictividad que afecten el sistema (Barras futboleras, colados, intolerancia, protestas, bloqueos, vandalismo)","Violencia contra la mujer (física, psicológica o económica)","Lesiones personales","Desplazamiento forzado","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Periódicos (Impresos o digitales)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"Si","No","No","No","No","No","Si","No","No","Si","Si","Si","Si","No","Si","Si","No","Si","No","Si","Si","Regular","No",NA,"Mejorar la justicia","Aumentar la inversión social","2. Malo","3. Ni bueno ni malo","2. Malo","2. Malo","3. Ni bueno ni malo","4. Bueno","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3244,NA,"De 18 a 25 años",NA,23,"Hijo(a) o Hijastro(a)","Estudiante","Masculino","Sigue Igual","Seguro","1","Calles","Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Hurto a establecimientos comerciales","Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"Si","Si","No","Si","Si","Si","Si","Si","Si","Si","Si","Si","Si","No","No","Si","Si","Si","No","Si","Si","Bueno","No",NA,"Mejorar la justicia","Acabar con la corrupción en
la policía","2. Malo","2. Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3245,NA,"De 26 a 35 años",NA,26,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Seguro","1","Parques","Inseguro","10. Posibilidad de contagiarse con COVID 19","Feminicidio (Asesinato de mujeres)","Vandalismo ","Violencia contra la mujer (física, psicológica o económica)","Si","No","4. Por la corrupción","Si","Si","Si","No Aplica","Si","Si","Experiencias de familiares","Si","Si","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otro","No","No","No","No","No","No","No sabe","Celular Documentos","No","Sí","No","Sí","No","No","No",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malo","No",NA,"Acabar con la corrupción en
la policía","Generar políticas de reactivación económica","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Pésimo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3246,NA,"De 18 a 25 años",NA,23,"Jefe(a)","Estudia y Trabaja","Femenino","Ha Aumentado","Inseguro","1","Puentes peatonales","Ni seguro ni inseguro",NA,"Violencia Intrafamiliar","Violencia Sexual","Feminicidio (Asesinato de mujeres)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Mejorar la justicia","Generar políticas de reactivación económica","2. Malo","2. Malo","2. Malo","1. Muy Malo","1. Muy Malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3247,NA,"De 26 a 35 años",NA,31,"Jefe(a)","Empleado","Masculino","Sigue Igual","Inseguro","1","Calles","Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Homicidio","Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencia personal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","No",NA,"Mejorar la justicia","Acabar con la corrupción en
la policía","1. Muy Malo","1. Muy Malo","3. Ni bueno ni malo","1. Muy Malo","1. Muy Malo","3. Regular","Si sabe",NA,"Si","Si","Si","Algunos días de la semana","1 Muy mala","1 Muy mala","1 Muy mala","1 Muy mala","3 Ni bueno ni malo","3 Ni bueno ni malo","Si",1,"2 Mal","Si",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3248,NA,"De 18 a 25 años",NA,25,"Jefe(a)","Desempleado","Femenino","Ha Aumentado","Inseguro","1","Paraderos","Inseguro","3. Actividades ilegales alrededor de las estaciones","Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Trata de personas ","No","No","4. Por la corrupción","Si","Si","Si","No","Si","Si","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Mejorar la justicia","Acabar con la corrupción en
la policía","2. Malo","2. Malo","1. Muy Malo","3. Ni bueno ni malo","1. Muy Malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",1,"4 Bien","Si",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3249,NA,"De 18 a 25 años",NA,23,"Hijo(a) o Hijastro(a)","Estudiante","Masculino","Ha Aumentado","Seguro","1","Puentes peatonales","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Intrafamiliar","Violencia contra la mujer (física, psicológica o económica)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","2. Malo","2. Malo","2. Malo","3. Ni bueno ni malo","2. Malo","2. Malo","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3250,NA,"De 46 a 55 años",NA,55,"Esposo(a) o compañero(a)","Empleado","Masculino","Ha Aumentado","Seguro","1","Puentes peatonales","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto de vehículos (o alguna de sus partes)","Hurto a establecimientos comerciales","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencia personal","Si","No","No","No","Si","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","Si","3. Ni bueno ni mal","Aumentar el pie de fuerza de
la policía","Mejorar la justicia","2. Malo","2. Malo","1. Muy Malo","1. Muy Malo","2. Malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",5,"3 Ni bien ni mal","Si",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3251,NA,"De 26 a 35 años",NA,30,"Jefe(a)","Empleado","Masculino","Ha Aumentado","Seguro","0","Potreros","Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Venta de drogas","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia contra la mujer (física, psicológica o económica)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malo","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","2. Malo","2. Malo","1. Muy Malo","3. Ni bueno ni malo","2. Malo","3. Regular","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3252,NA,"De 18 a 25 años",NA,25,"Hijo(a) o Hijastro(a)","Empleado","Femenino","Ha disminuido","Seguro","0","Ciclo Rutas","Seguro",NA,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a residencias","Venta de drogas","No","Si",NA,NA,NA,NA,NA,NA,NA,"Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía","4. Bueno","3. Ni bueno ni malo","4. Bueno","4. Bueno","4. Bueno","4. Bueno","Si sabe",NA,"Si","Si","No","Algunos días de la semana","4 Buena","4 Buena","3 Ni bueno ni malo","5 Muy buena","4 Buena","3 Ni bueno ni malo","No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3253,NA,"De 18 a 25 años",NA,24,"Hijo(a) o Hijastro(a)","Estudiante","Masculino","Ha Aumentado","Seguro","0","Ciclo Rutas","Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Feminicidio (Asesinato de mujeres)","Violencia contra la mujer (física, psicológica o económica)","Vandalismo ","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","3. Ni bueno ni malo","2. Malo","2. Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","1. Pésimo","Si sabe",NA,"Si","No","No","Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3254,NA,"De 26 a 35 años",NA,26,"Jefe(a)","Empleado","Femenino","Sigue Igual","Inseguro","1","Potreros","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Feminicidio (Asesinato de mujeres)","Violencia Intrafamiliar","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","No","Si",NA,NA,NA,NA,NA,NA,NA,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Generar políticas de reactivación económica","Acabar con la corrupción en
la policía","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","3. Regular","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3255,NA,"De 26 a 35 años",NA,32,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Seguro","1","Calles","Inseguro","10. Posibilidad de contagiarse con COVID 19","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","Hurto a residencias","No","Si",NA,NA,NA,NA,NA,NA,NA,"Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Generar políticas de reactivación económica","Mejorar la justicia","2. Malo","1. Muy Malo","1. Muy Malo","2. Malo","1. Muy Malo","4. Bueno","Si sabe",NA,"Si","Si","Si","Todos los días","3 Ni bueno ni malo","5 Muy buena","2 Mala","5 Muy buena","5 Muy buena","5 Muy buena","No",NA,NA,"Si",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3256,NA,"De 26 a 35 años",NA,30,"Jefe(a)","Independiente","Masculino","Ha Aumentado","Seguro","0","Puentes peatonales","Seguro",NA,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Homicidio","Hurto a residencias","No","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","4. Bueno","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","3. Ni bueno ni malo","2. Malo","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3257,NA,"De 26 a 35 años",NA,33,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Semáforos","Inseguro","6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional)","Lesiones personales","Hurto a residencias","Feminicidio (Asesinato de mujeres)","Si","No","2. Por la protesta social","Si","Si","Si","No Aplica","Si","Si","Experiencia personal","Si","Si","No","No","No","No","Si","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raponazo","No","No","Sí","No","No","No","Arma blanca (cuchillo, navaja)","Billetera Celular","Sí","Sí","No","No","No","No","No",NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","Si","4. Buena","Mejorar la justicia","Aumentar las penas","1. Muy Malo","3. Ni bueno ni malo","1. Muy Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA
"o   020SEG_Percepción_y_Victimización_en_Bogotá",3258,NA,"De 18 a 25 años",NA,20,"Jefe(a)","Estudia y Trabaja","Masculino","Ha Aumentado","Inseguro","1","Calles","Muy Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Violencia Sexual","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Intrafamiliar","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","4. Bueno","4. Bueno","2. Malo","4. Bueno","3. Ni bueno ni malo","1. Pésimo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",3,"1 Muy Mal","No",NA,NA
